Ticket_Key,Agentkey,IssueType,Vendor,Feedback,CPC,AWT (hrs),Good Feedback
83519,49,Presales,ABC,Good,1,4.7,1
83774,49,Presales,ABC,Good,1,0.9,1
85254,49,Presales,ABC,Good,1,0.6,1
88646,49,Presales,ABC,Good,1,0.6,1
90318,49,Presales,ABC,Good,1,5,1
92140,49,Presales,ABC,Good,1,1.3,1
92385,49,Presales,ABC,Good,1,2.2,1
92794,49,Presales,ABC,Good,1,18.8,1
97697,49,Presales,ABC,Good,1,35.4,1
99470,49,Presales,ABC,Good,1,2,1
99479,49,Presales,ABC,Good,1,2,1
310,50,Presales,ABC,Good,1,1,1
426,50,Presales,ABC,Good,1,1.1,1
2738,50,Presales,ABC,Good,1,1.2,1
3391,50,Presales,ABC,Good,1,7.2,1
3945,50,Presales,ABC,Good,1,0.1,1
7273,50,Presales,ABC,Good,1,0.2,1
8963,50,Presales,ABC,Good,1,7,1
9616,50,Presales,ABC,Good,1,2.1,1
9791,50,Presales,ABC,Good,1,9.6,1
13070,50,Presales,ABC,Good,1,37.7,1
13117,50,Presales,ABC,Good,1,8.3,1
16161,50,Presales,ABC,Good,1,17.4,1
17177,50,Presales,ABC,Good,1,5.3,1
17279,50,Presales,ABC,Good,1,14.9,1
18836,50,Presales,ABC,Good,1,0.9,1
20168,50,Presales,ABC,Good,1,35.2,1
20922,50,Presales,ABC,Good,1,3,1
20972,50,Presales,ABC,Good,1,4.7,1
23770,50,Presales,ABC,Good,1,1,1
24468,50,Presales,ABC,Good,1,13.1,1
25211,50,Presales,ABC,Good,1,8.5,1
26486,50,Presales,ABC,Good,1,8.4,1
27571,50,Presales,ABC,Good,1,3.3,1
28979,50,Presales,ABC,Good,1,2.7,1
30645,50,Presales,ABC,Good,1,3,1
32799,50,Presales,ABC,Good,1,1.6,1
33046,50,Presales,ABC,Good,1,1.6,1
34187,50,Presales,ABC,Good,1,9.7,1
34575,50,Presales,ABC,Good,1,0,1
35332,50,Presales,ABC,Good,1,0,1
35434,50,Presales,ABC,Good,1,1.6,1
37794,50,Presales,ABC,Good,1,1.2,1
40064,50,Presales,ABC,Good,1,39.1,1
40657,50,Presales,ABC,Good,1,0,1
40870,50,Presales,ABC,Good,1,2.4,1
42191,50,Presales,ABC,Good,1,2.2,1
43212,50,Presales,ABC,Good,1,12,1
44518,50,Presales,ABC,Good,1,5.4,1
45659,50,Presales,ABC,Good,1,0.8,1
46244,50,Presales,ABC,Good,1,8.7,1
46914,50,Presales,ABC,Good,1,3.1,1
46989,50,Presales,ABC,Good,1,6.8,1
47445,50,Presales,ABC,Good,1,11.2,1
49596,50,Presales,ABC,Good,1,7.6,1
50230,50,Presales,ABC,Good,1,21.2,1
50880,50,Presales,ABC,Good,1,0.6,1
51554,50,Presales,ABC,Good,1,1.2,1
51925,50,Presales,ABC,Good,1,0.4,1
54497,50,Presales,ABC,Good,1,5.2,1
56887,50,Presales,ABC,Good,1,4.5,1
57497,50,Presales,ABC,Good,1,1.4,1
57504,50,Presales,ABC,Good,1,20.4,1
57991,50,Presales,ABC,Good,1,2.1,1
58911,50,Presales,ABC,Good,1,15.1,1
58992,50,Presales,ABC,Good,1,1.7,1
59651,50,Presales,ABC,Good,1,15.9,1
61353,50,Presales,ABC,Good,1,3.7,1
67141,50,Presales,ABC,Good,1,2,1
70089,50,Presales,ABC,Good,1,0.8,1
71194,50,Presales,ABC,Good,1,8.6,1
72096,50,Presales,ABC,Good,1,1.7,1
72165,50,Presales,ABC,Good,1,0.5,1
74062,50,Presales,ABC,Good,1,7.4,1
74485,50,Presales,ABC,Good,1,8.1,1
74535,50,Presales,ABC,Good,1,2.2,1
75552,50,Presales,ABC,Good,1,1.7,1
75767,50,Presales,ABC,Good,1,5,1
76149,50,Presales,ABC,Good,1,18.4,1
77436,50,Presales,ABC,Good,1,7,1
78020,50,Presales,ABC,Good,1,2.7,1
80304,50,Presales,ABC,Good,1,2.7,1
81293,50,Presales,ABC,Good,1,10.2,1
81628,50,Presales,ABC,Good,1,6,1
82047,50,Presales,ABC,Good,1,2.2,1
82221,50,Presales,ABC,Good,1,1.3,1
84339,50,Presales,ABC,Good,1,3.6,1
87574,50,Presales,ABC,Good,1,34.6,1
88129,50,Presales,ABC,Good,1,4,1
89065,50,Presales,ABC,Good,1,34.9,1
91002,50,Presales,ABC,Good,1,3.7,1
91376,50,Presales,ABC,Good,1,7,1
92367,50,Presales,ABC,Good,1,2.3,1
92470,50,Presales,ABC,Good,1,5.4,1
92769,50,Presales,ABC,Good,1,2.8,1
94163,50,Presales,ABC,Good,1,0.2,1
95354,50,Presales,ABC,Good,1,3.3,1
97283,50,Presales,ABC,Good,1,31.5,1
99382,50,Presales,ABC,Good,1,3.1,1
99931,50,Presales,ABC,Good,1,2.4,1
137,16,Presales,ABC,Good,1,7.4,1
2411,16,Presales,ABC,Good,1,4.8,1
5379,16,Presales,ABC,Good,1,7.5,1
7686,16,Presales,ABC,Good,1,12,1
8383,16,Presales,ABC,Good,1,10.5,1
9383,16,Presales,ABC,Good,1,8.2,1
9567,16,Presales,ABC,Good,1,31.1,1
10751,16,Presales,ABC,Good,1,3.9,1
10796,16,Presales,ABC,Good,1,9.1,1
10920,16,Presales,ABC,Good,1,2.6,1
12743,16,Presales,ABC,Good,1,2.4,1
13355,16,Presales,ABC,Good,1,2,1
13378,16,Presales,ABC,Good,1,7.3,1
13878,16,Presales,ABC,Good,1,0.8,1
15449,16,Presales,ABC,Good,1,9.5,1
16583,16,Presales,ABC,Good,1,3.6,1
19900,16,Presales,ABC,Good,1,0,1
21159,16,Presales,ABC,Good,1,0,1
21770,16,Presales,ABC,Good,1,2,1
23169,16,Presales,ABC,Good,1,2.7,1
23615,16,Presales,ABC,Good,1,8.1,1
24858,16,Presales,ABC,Good,1,1.2,1
25225,16,Presales,ABC,Good,1,17,1
25418,16,Presales,ABC,Good,1,7.3,1
26460,16,Presales,ABC,Good,1,3.2,1
27773,16,Presales,ABC,Good,1,3.9,1
27913,16,Presales,ABC,Good,1,8.7,1
28234,16,Presales,ABC,Good,1,2.1,1
29733,16,Presales,ABC,Good,1,1.7,1
30331,16,Presales,ABC,Good,1,23.1,1
30446,16,Presales,ABC,Good,1,6.1,1
32122,16,Presales,ABC,Good,1,3.7,1
33100,16,Presales,ABC,Good,1,0.9,1
34010,16,Presales,ABC,Good,1,1.9,1
36307,16,Presales,ABC,Good,1,0.5,1
37588,16,Presales,ABC,Good,1,16,1
37678,16,Presales,ABC,Good,1,37.7,1
39176,16,Presales,ABC,Good,1,7.8,1
40242,16,Presales,ABC,Good,1,24.4,1
40730,16,Presales,ABC,Good,1,1.8,1
41862,16,Presales,ABC,Good,1,5.7,1
46515,16,Presales,ABC,Good,1,39.4,1
47819,16,Presales,ABC,Good,1,24,1
50117,16,Presales,ABC,Good,1,7.3,1
51419,16,Presales,ABC,Good,1,2.2,1
52481,16,Presales,ABC,Good,1,3.5,1
52999,16,Presales,ABC,Good,1,5,1
53302,16,Presales,ABC,Good,1,16.7,1
56519,16,Presales,ABC,Good,1,0.6,1
56538,16,Presales,ABC,Good,1,2.3,1
61710,16,Presales,ABC,Good,1,2.1,1
61858,16,Presales,ABC,Good,1,16,1
62490,16,Presales,ABC,Good,1,17,1
63664,16,Presales,ABC,Good,1,6.9,1
65365,16,Presales,ABC,Good,1,3.8,1
67383,16,Presales,ABC,Good,1,16.2,1
67562,16,Presales,ABC,Good,1,11.4,1
69251,16,Presales,ABC,Good,1,0.8,1
70018,16,Presales,ABC,Good,1,0.1,1
70270,16,Presales,ABC,Good,1,0.9,1
70667,16,Presales,ABC,Good,1,2,1
71501,16,Presales,ABC,Good,1,2,1
72488,16,Presales,ABC,Good,1,10.1,1
73117,16,Presales,ABC,Good,1,3.5,1
73902,16,Presales,ABC,Good,1,2,1
74307,16,Presales,ABC,Good,1,12.9,1
74905,16,Presales,ABC,Good,1,2.3,1
76365,16,Presales,ABC,Good,1,1.8,1
76763,16,Presales,ABC,Good,1,7.9,1
78981,16,Presales,ABC,Good,1,1.1,1
82408,16,Presales,ABC,Good,1,19.5,1
84060,16,Presales,ABC,Good,1,0.2,1
84948,16,Presales,ABC,Good,1,5.2,1
85903,16,Presales,ABC,Good,1,11.1,1
86347,16,Presales,ABC,Good,1,0.2,1
88453,16,Presales,ABC,Good,1,0.6,1
88636,16,Presales,ABC,Good,1,3.8,1
88647,16,Presales,ABC,Good,1,0.2,1
89526,16,Presales,ABC,Good,1,28,1
91453,16,Presales,ABC,Good,1,2.6,1
91800,16,Presales,ABC,Good,1,6.3,1
91965,16,Presales,ABC,Good,1,1,1
93749,16,Presales,ABC,Good,1,31.4,1
94865,16,Presales,ABC,Good,1,0.8,1
96400,16,Presales,ABC,Good,1,0,1
98398,16,Presales,ABC,Good,1,22.1,1
98605,16,Presales,ABC,Good,1,0.9,1
99303,16,Presales,ABC,Good,1,5.8,1
352,42,Presales,ABC,Good,1,3.8,1
3211,42,Presales,ABC,Good,1,1.2,1
4289,42,Presales,ABC,Good,1,34,1
4451,42,Presales,ABC,Good,1,1.3,1
4465,42,Presales,ABC,Good,1,1.4,1
5233,42,Presales,ABC,Good,1,1.9,1
5260,42,Presales,ABC,Good,1,32.8,1
6954,42,Presales,ABC,Good,1,15.4,1
8225,42,Presales,ABC,Good,1,15.1,1
8493,42,Presales,ABC,Good,1,17.3,1
9816,42,Presales,ABC,Good,1,11.1,1
11056,42,Presales,ABC,Good,1,7.1,1
11509,42,Presales,ABC,Good,1,1.7,1
14160,42,Presales,ABC,Good,1,14.4,1
14524,42,Presales,ABC,Good,1,9.2,1
17039,42,Presales,ABC,Good,1,36.8,1
18774,42,Presales,ABC,Good,1,3.6,1
19172,42,Presales,ABC,Good,1,9.7,1
19733,42,Presales,ABC,Good,1,3.3,1
22499,42,Presales,ABC,Good,1,8.7,1
22656,42,Presales,ABC,Good,1,0.6,1
22842,42,Presales,ABC,Good,1,5.4,1
23890,42,Presales,ABC,Good,1,38.1,1
23940,42,Presales,ABC,Good,1,23.3,1
25517,42,Presales,ABC,Good,1,19.4,1
25641,42,Presales,ABC,Good,1,2.1,1
28503,42,Presales,ABC,Good,1,3.9,1
28981,42,Presales,ABC,Good,1,16.2,1
29287,42,Presales,ABC,Good,1,0.4,1
29658,42,Presales,ABC,Good,1,39.7,1
30547,42,Presales,ABC,Good,1,0.8,1
31019,42,Presales,ABC,Good,1,2.1,1
33055,42,Presales,ABC,Good,1,3.6,1
34785,42,Presales,ABC,Good,1,6.4,1
35791,42,Presales,ABC,Good,1,9.4,1
35980,42,Presales,ABC,Good,1,2.3,1
37116,42,Presales,ABC,Good,1,22.2,1
38664,42,Presales,ABC,Good,1,2.4,1
44479,42,Presales,ABC,Good,1,0.4,1
45090,42,Presales,ABC,Good,1,0.7,1
45409,42,Presales,ABC,Good,1,1.9,1
47000,42,Presales,ABC,Good,1,7.8,1
47382,42,Presales,ABC,Good,1,1.8,1
47865,42,Presales,ABC,Good,1,0,1
48608,42,Presales,ABC,Good,1,3.1,1
48629,42,Presales,ABC,Good,1,2.6,1
49002,42,Presales,ABC,Good,1,2.5,1
49638,42,Presales,ABC,Good,1,2.4,1
52758,42,Presales,ABC,Good,1,0.4,1
54813,42,Presales,ABC,Good,1,4.1,1
55796,42,Presales,ABC,Good,1,0.7,1
55921,42,Presales,ABC,Good,1,3.4,1
58814,42,Presales,ABC,Good,1,6.7,1
59205,42,Presales,ABC,Good,1,3.8,1
60626,42,Presales,ABC,Good,1,3.3,1
61925,42,Presales,ABC,Good,1,8.3,1
63073,42,Presales,ABC,Good,1,3.6,1
64423,42,Presales,ABC,Good,1,3.2,1
68368,42,Presales,ABC,Good,1,3.5,1
69684,42,Presales,ABC,Good,1,3.6,1
72198,42,Presales,ABC,Good,1,18.8,1
73224,42,Presales,ABC,Good,1,15.6,1
73742,42,Presales,ABC,Good,1,3.7,1
73745,42,Presales,ABC,Good,1,3.2,1
73897,42,Presales,ABC,Good,1,3.9,1
74514,42,Presales,ABC,Good,1,6.8,1
74646,42,Presales,ABC,Good,1,8.8,1
75451,42,Presales,ABC,Good,1,9.8,1
77591,42,Presales,ABC,Good,1,2.5,1
78120,42,Presales,ABC,Good,1,3.9,1
79866,42,Presales,ABC,Good,1,2.4,1
80029,42,Presales,ABC,Good,1,22.1,1
80311,42,Presales,ABC,Good,1,5.9,1
81526,42,Presales,ABC,Good,1,2.4,1
81832,42,Presales,ABC,Good,1,15.2,1
83022,42,Presales,ABC,Good,1,2,1
84016,42,Presales,ABC,Good,1,2.2,1
86773,42,Presales,ABC,Good,1,31.1,1
87680,42,Presales,ABC,Good,1,2,1
87842,42,Presales,ABC,Good,1,7.1,1
89108,42,Presales,ABC,Good,1,2.8,1
89184,42,Presales,ABC,Good,1,0.1,1
91120,42,Presales,ABC,Good,1,2.9,1
92444,42,Presales,ABC,Good,1,1.6,1
94535,42,Presales,ABC,Good,1,2.4,1
95515,42,Presales,ABC,Good,1,16.9,1
95877,42,Presales,ABC,Good,1,29.3,1
97625,42,Presales,ABC,Good,1,28.5,1
98900,42,Presales,ABC,Good,1,0.2,1
2213,21,Presales,ABC,Good,1,0.1,1
2476,21,Presales,ABC,Good,1,27,1
2575,21,Presales,ABC,Good,1,7.1,1
2667,21,Presales,ABC,Good,1,0.7,1
3181,21,Presales,ABC,Good,1,0.5,1
4717,21,Presales,ABC,Good,1,0.2,1
4737,21,Presales,ABC,Good,1,3.6,1
4990,21,Presales,ABC,Good,1,0.8,1
6107,21,Presales,ABC,Good,1,1.8,1
6311,21,Presales,ABC,Good,1,3.5,1
6475,21,Presales,ABC,Good,1,3,1
7124,21,Presales,ABC,Good,1,9.6,1
7476,21,Presales,ABC,Good,1,2.3,1
11375,21,Presales,ABC,Good,1,2.9,1
11756,21,Presales,ABC,Good,1,2.1,1
12079,21,Presales,ABC,Good,1,7.7,1
12808,21,Presales,ABC,Good,1,7.4,1
12984,21,Presales,ABC,Good,1,1.9,1
12987,21,Presales,ABC,Good,1,1.1,1
14475,21,Presales,ABC,Good,1,11.3,1
16707,21,Presales,ABC,Good,1,3.9,1
17262,21,Presales,ABC,Good,1,9.9,1
18384,21,Presales,ABC,Good,1,3.3,1
18518,21,Presales,ABC,Good,1,7.9,1
19041,21,Presales,ABC,Good,1,4.9,1
19705,21,Presales,ABC,Good,1,25.3,1
22516,21,Presales,ABC,Good,1,9.1,1
24900,21,Presales,ABC,Good,1,2.9,1
25130,21,Presales,ABC,Good,1,6.3,1
28311,21,Presales,ABC,Good,1,14.3,1
28669,21,Presales,ABC,Good,1,0.8,1
29691,21,Presales,ABC,Good,1,24.8,1
31982,21,Presales,ABC,Good,1,3.4,1
37369,21,Presales,ABC,Good,1,4.2,1
37526,21,Presales,ABC,Good,1,12,1
40109,21,Presales,ABC,Good,1,3.6,1
40708,21,Presales,ABC,Good,1,32,1
41068,21,Presales,ABC,Good,1,3.8,1
41546,21,Presales,ABC,Good,1,1.4,1
41677,21,Presales,ABC,Good,1,13.2,1
42260,21,Presales,ABC,Good,1,6,1
43250,21,Presales,ABC,Good,1,3.3,1
43514,21,Presales,ABC,Good,1,2.4,1
43855,21,Presales,ABC,Good,1,3.2,1
44114,21,Presales,ABC,Good,1,0.1,1
44708,21,Presales,ABC,Good,1,5.9,1
44937,21,Presales,ABC,Good,1,5.4,1
45063,21,Presales,ABC,Good,1,0,1
46778,21,Presales,ABC,Good,1,3.6,1
47652,21,Presales,ABC,Good,1,2.9,1
48533,21,Presales,ABC,Good,1,39.6,1
49198,21,Presales,ABC,Good,1,9.1,1
49418,21,Presales,ABC,Good,1,5.5,1
50144,21,Presales,ABC,Good,1,20.9,1
51539,21,Presales,ABC,Good,1,6.2,1
51918,21,Presales,ABC,Good,1,0.9,1
53144,21,Presales,ABC,Good,1,4,1
53665,21,Presales,ABC,Good,1,3.2,1
54069,21,Presales,ABC,Good,1,1,1
58313,21,Presales,ABC,Good,1,5.3,1
65061,21,Presales,ABC,Good,1,2.5,1
68376,21,Presales,ABC,Good,1,0.4,1
69149,21,Presales,ABC,Good,1,2.6,1
69262,21,Presales,ABC,Good,1,1.1,1
69953,21,Presales,ABC,Good,1,5.7,1
72505,21,Presales,ABC,Good,1,2.4,1
72615,21,Presales,ABC,Good,1,5.3,1
72657,21,Presales,ABC,Good,1,0.2,1
72956,21,Presales,ABC,Good,1,0.1,1
73112,21,Presales,ABC,Good,1,23.1,1
73960,21,Presales,ABC,Good,1,3.7,1
74264,21,Presales,ABC,Good,1,2.6,1
74838,21,Presales,ABC,Good,1,0.4,1
75526,21,Presales,ABC,Good,1,3.8,1
75727,21,Presales,ABC,Good,1,6.7,1
76579,21,Presales,ABC,Good,1,0.9,1
80111,21,Presales,ABC,Good,1,10.4,1
82163,21,Presales,ABC,Good,1,0.8,1
82325,21,Presales,ABC,Good,1,5.9,1
85557,21,Presales,ABC,Good,1,8.3,1
89607,21,Presales,ABC,Good,1,36.5,1
90375,21,Presales,ABC,Good,1,4.1,1
90699,21,Presales,ABC,Good,1,2.5,1
90732,21,Presales,ABC,Good,1,0.4,1
90840,21,Presales,ABC,Good,1,2.7,1
92099,21,Presales,ABC,Good,1,2.9,1
93487,21,Presales,ABC,Good,1,3.8,1
93995,21,Presales,ABC,Good,1,13,1
94764,21,Presales,ABC,Good,1,39,1
4762,71,Presales,ABC,Good,1,14.6,1
6758,71,Presales,ABC,Good,1,16.5,1
6894,71,Presales,ABC,Good,1,3.9,1
7423,71,Presales,ABC,Good,1,11.6,1
8523,71,Presales,ABC,Good,1,1.1,1
10055,71,Presales,ABC,Good,1,4.8,1
10183,71,Presales,ABC,Good,1,5.5,1
11152,71,Presales,ABC,Good,1,5.5,1
11993,71,Presales,ABC,Good,1,4.6,1
12748,71,Presales,ABC,Good,1,8,1
16110,71,Presales,ABC,Good,1,1.7,1
16890,71,Presales,ABC,Good,1,7.9,1
17194,71,Presales,ABC,Good,1,4,1
17900,71,Presales,ABC,Good,1,0.5,1
17961,71,Presales,ABC,Good,1,20.9,1
22608,71,Presales,ABC,Good,1,0.8,1
22947,71,Presales,ABC,Good,1,9.7,1
23672,71,Presales,ABC,Good,1,9.1,1
23829,71,Presales,ABC,Good,1,4.4,1
24023,71,Presales,ABC,Good,1,2.3,1
26114,71,Presales,ABC,Good,1,1.2,1
26414,71,Presales,ABC,Good,1,1.8,1
28725,71,Presales,ABC,Good,1,3,1
29171,71,Presales,ABC,Good,1,2.2,1
29264,71,Presales,ABC,Good,1,0.2,1
29391,71,Presales,ABC,Good,1,0.4,1
31250,71,Presales,ABC,Good,1,15.2,1
31925,71,Presales,ABC,Good,1,0.5,1
32156,71,Presales,ABC,Good,1,33,1
32376,71,Presales,ABC,Good,1,3.4,1
32656,71,Presales,ABC,Good,1,2.8,1
33240,71,Presales,ABC,Good,1,1.7,1
33387,71,Presales,ABC,Good,1,8.2,1
34763,71,Presales,ABC,Good,1,2.6,1
35336,71,Presales,ABC,Good,1,0.5,1
37180,71,Presales,ABC,Good,1,39.2,1
38189,71,Presales,ABC,Good,1,1.8,1
39295,71,Presales,ABC,Good,1,30.7,1
41925,71,Presales,ABC,Good,1,0.9,1
42932,71,Presales,ABC,Good,1,8.4,1
43732,71,Presales,ABC,Good,1,1.9,1
44168,71,Presales,ABC,Good,1,9.1,1
44305,71,Presales,ABC,Good,1,8.1,1
44371,71,Presales,ABC,Good,1,13.9,1
44520,71,Presales,ABC,Good,1,3,1
46744,71,Presales,ABC,Good,1,1.5,1
47804,71,Presales,ABC,Good,1,3.7,1
49284,71,Presales,ABC,Good,1,24.8,1
49791,71,Presales,ABC,Good,1,29.9,1
49957,71,Presales,ABC,Good,1,1.6,1
51150,71,Presales,ABC,Good,1,3.4,1
52212,71,Presales,ABC,Good,1,2.9,1
52925,71,Presales,ABC,Good,1,3.7,1
56855,71,Presales,ABC,Good,1,5.6,1
58718,71,Presales,ABC,Good,1,1,1
60871,71,Presales,ABC,Good,1,3.7,1
60948,71,Presales,ABC,Good,1,1.1,1
62461,71,Presales,ABC,Good,1,2.4,1
64762,71,Presales,ABC,Good,1,9.9,1
66206,71,Presales,ABC,Good,1,3.4,1
66298,71,Presales,ABC,Good,1,0.8,1
67561,71,Presales,ABC,Good,1,7.7,1
67919,71,Presales,ABC,Good,1,2,1
67939,71,Presales,ABC,Good,1,0.9,1
70805,71,Presales,ABC,Good,1,2.4,1
72882,71,Presales,ABC,Good,1,2.6,1
73548,71,Presales,ABC,Good,1,3.9,1
74586,71,Presales,ABC,Good,1,5.5,1
76094,71,Presales,ABC,Good,1,1.4,1
76113,71,Presales,ABC,Good,1,2.7,1
77788,71,Presales,ABC,Good,1,15.2,1
79508,71,Presales,ABC,Good,1,0,1
80169,71,Presales,ABC,Good,1,33.6,1
80946,71,Presales,ABC,Good,1,4.6,1
82987,71,Presales,ABC,Good,1,16,1
83315,71,Presales,ABC,Good,1,7,1
85079,71,Presales,ABC,Good,1,6.4,1
85515,71,Presales,ABC,Good,1,7.6,1
85949,71,Presales,ABC,Good,1,30.9,1
88749,71,Presales,ABC,Good,1,0.3,1
89408,71,Presales,ABC,Good,1,1.5,1
89812,71,Presales,ABC,Good,1,0.1,1
90164,71,Presales,ABC,Good,1,1.3,1
91024,71,Presales,ABC,Good,1,18.5,1
92568,71,Presales,ABC,Good,1,33.9,1
95457,71,Presales,ABC,Good,1,4.1,1
96366,71,Presales,ABC,Good,1,3.8,1
96772,71,Presales,ABC,Good,1,5.3,1
97594,71,Presales,ABC,Good,1,5.2,1
97663,71,Presales,ABC,Good,1,7.2,1
99111,71,Presales,ABC,Good,1,3.8,1
272,33,Presales,ABC,Good,1,14.1,1
392,33,Presales,ABC,Good,1,15.7,1
785,33,Presales,ABC,Good,1,2.3,1
1520,33,Presales,ABC,Good,1,0,1
3357,33,Presales,ABC,Good,1,7.1,1
3868,33,Presales,ABC,Good,1,2.3,1
4272,33,Presales,ABC,Good,1,8.1,1
6695,33,Presales,ABC,Good,1,3.1,1
6763,33,Presales,ABC,Good,1,1.9,1
8743,33,Presales,ABC,Good,1,1.9,1
9466,33,Presales,ABC,Good,1,6.9,1
9532,33,Presales,ABC,Good,1,8.9,1
11250,33,Presales,ABC,Good,1,1.1,1
11261,33,Presales,ABC,Good,1,15.7,1
12867,33,Presales,ABC,Good,1,16.8,1
13047,33,Presales,ABC,Good,1,3.1,1
13856,33,Presales,ABC,Good,1,23.5,1
15509,33,Presales,ABC,Good,1,3.8,1
16512,33,Presales,ABC,Good,1,7.8,1
17427,33,Presales,ABC,Good,1,5,1
18113,33,Presales,ABC,Good,1,6.3,1
24712,33,Presales,ABC,Good,1,2.2,1
26405,33,Presales,ABC,Good,1,17.3,1
27095,33,Presales,ABC,Good,1,3.3,1
28165,33,Presales,ABC,Good,1,0.4,1
30995,33,Presales,ABC,Good,1,2.5,1
31570,33,Presales,ABC,Good,1,10,1
31626,33,Presales,ABC,Good,1,2.6,1
32497,33,Presales,ABC,Good,1,2.6,1
33665,33,Presales,ABC,Good,1,1.9,1
35225,33,Presales,ABC,Good,1,2.7,1
38724,33,Presales,ABC,Good,1,1,1
39207,33,Presales,ABC,Good,1,5.2,1
40850,33,Presales,ABC,Good,1,3.9,1
40858,33,Presales,ABC,Good,1,0.9,1
41153,33,Presales,ABC,Good,1,33.7,1
41526,33,Presales,ABC,Good,1,15.7,1
43002,33,Presales,ABC,Good,1,4.8,1
43318,33,Presales,ABC,Good,1,9,1
44405,33,Presales,ABC,Good,1,27.9,1
44456,33,Presales,ABC,Good,1,1.4,1
45316,33,Presales,ABC,Good,1,2.6,1
45460,33,Presales,ABC,Good,1,12,1
48383,33,Presales,ABC,Good,1,3.4,1
49488,33,Presales,ABC,Good,1,32.7,1
49723,33,Presales,ABC,Good,1,3.1,1
50552,33,Presales,ABC,Good,1,15.6,1
51643,33,Presales,ABC,Good,1,5.6,1
51899,33,Presales,ABC,Good,1,2.2,1
52411,33,Presales,ABC,Good,1,13.8,1
52669,33,Presales,ABC,Good,1,4.9,1
55470,33,Presales,ABC,Good,1,2.4,1
56092,33,Presales,ABC,Good,1,1,1
56648,33,Presales,ABC,Good,1,2.5,1
56788,33,Presales,ABC,Good,1,5.5,1
56926,33,Presales,ABC,Good,1,0.2,1
58147,33,Presales,ABC,Good,1,38.8,1
59884,33,Presales,ABC,Good,1,0.8,1
59897,33,Presales,ABC,Good,1,5.4,1
61255,33,Presales,ABC,Good,1,6,1
61407,33,Presales,ABC,Good,1,33.2,1
62346,33,Presales,ABC,Good,1,9.6,1
63763,33,Presales,ABC,Good,1,2.2,1
64722,33,Presales,ABC,Good,1,3.3,1
67105,33,Presales,ABC,Good,1,11.2,1
67242,33,Presales,ABC,Good,1,7.9,1
68451,33,Presales,ABC,Good,1,2.1,1
70291,33,Presales,ABC,Good,1,0,1
72585,33,Presales,ABC,Good,1,8,1
72914,33,Presales,ABC,Good,1,0.7,1
74855,33,Presales,ABC,Good,1,9.7,1
75177,33,Presales,ABC,Good,1,7.6,1
76779,33,Presales,ABC,Good,1,0.6,1
77234,33,Presales,ABC,Good,1,3,1
77546,33,Presales,ABC,Good,1,9.6,1
80821,33,Presales,ABC,Good,1,18.6,1
81324,33,Presales,ABC,Good,1,14.1,1
81985,33,Presales,ABC,Good,1,1.4,1
82040,33,Presales,ABC,Good,1,3,1
86680,33,Presales,ABC,Good,1,11.2,1
88649,33,Presales,ABC,Good,1,7.2,1
89566,33,Presales,ABC,Good,1,2.2,1
90156,33,Presales,ABC,Good,1,3.2,1
91555,33,Presales,ABC,Good,1,35.2,1
93771,33,Presales,ABC,Good,1,23.4,1
94283,33,Presales,ABC,Good,1,8.1,1
95965,33,Presales,ABC,Good,1,2.9,1
96386,33,Presales,ABC,Good,1,7.9,1
97123,33,Presales,ABC,Good,1,13.4,1
97463,33,Presales,ABC,Good,1,4.3,1
98008,33,Presales,ABC,Good,1,8.3,1
98480,33,Presales,ABC,Good,1,2.1,1
99099,33,Presales,ABC,Good,1,5.2,1
99647,33,Presales,ABC,Good,1,2.4,1
99757,33,Presales,ABC,Good,1,1.9,1
99780,33,Presales,ABC,Good,1,6.3,1
181,10,Presales,ABC,Good,1,34.2,1
2167,10,Presales,ABC,Good,1,2.2,1
3291,10,Presales,ABC,Good,1,10.1,1
5098,10,Presales,ABC,Good,1,30.8,1
5947,10,Presales,ABC,Good,1,3.8,1
6554,10,Presales,ABC,Good,1,2.2,1
6838,10,Presales,ABC,Good,1,3,1
8039,10,Presales,ABC,Good,1,13.5,1
9458,10,Presales,ABC,Good,1,2.2,1
9653,10,Presales,ABC,Good,1,15.8,1
9884,10,Presales,ABC,Good,1,5.5,1
10705,10,Presales,ABC,Good,1,3.7,1
17198,10,Presales,ABC,Good,1,9.1,1
17505,10,Presales,ABC,Good,1,3.8,1
19228,10,Presales,ABC,Good,1,2.1,1
20351,10,Presales,ABC,Good,1,12.8,1
23939,10,Presales,ABC,Good,1,25,1
25056,10,Presales,ABC,Good,1,26.4,1
25802,10,Presales,ABC,Good,1,2.6,1
26072,10,Presales,ABC,Good,1,0.5,1
26261,10,Presales,ABC,Good,1,0.1,1
27558,10,Presales,ABC,Good,1,3.8,1
27590,10,Presales,ABC,Good,1,20.7,1
27768,10,Presales,ABC,Good,1,12.4,1
30703,10,Presales,ABC,Good,1,1.6,1
31603,10,Presales,ABC,Good,1,14.8,1
33742,10,Presales,ABC,Good,1,24.8,1
33959,10,Presales,ABC,Good,1,9.2,1
34063,10,Presales,ABC,Good,1,23.1,1
35655,10,Presales,ABC,Good,1,8.2,1
35921,10,Presales,ABC,Good,1,0.5,1
36799,10,Presales,ABC,Good,1,3.8,1
37158,10,Presales,ABC,Good,1,33.6,1
38081,10,Presales,ABC,Good,1,1.7,1
